pl_hostname,pl_letter,pl_discmethod,pl_disc,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_radjerr1,pl_radjerr2,pl_dens,pl_trandep,pl_instrument,pl_insol,pl_eqt,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_orbpererr1,pl_orbpererr2,st_optmag,ra,dec,st_dist,st_teff,st_mass,st_rad,st_plx,gaia_plx,gaia_dist,st_pm,gaia_pm,st_radv,st_spstr,st_logg,st_lum,st_dens,st_metfe,st_age,st_acts,st_bmvj,st_jmh2,pl_instrument,pl_telescope,rowupdate,st_nplc,pl_def_refname,pl_disc_refname,pl_pelink,st_j,st_h,st_k
Kepler-368,c,Transit,2014,2,72.37933400,0.360000,,,,0.346,0.096,-0.096,,,Kepler CCD Array,,,,,,,0.00137000,-0.00137000,12.848,291.880046,45.387936,,5502.00,0.71,2.02,,,,,,,,3.90,,,-0.489,,,,0.371,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-368_c/,11.600,11.229,11.175
Kepler-37,e,Transit Timing Variations,2014,4,51.19600000,,,,,,,,,,Kepler CCD Array,,,,,,,,,9.705,284.059660,44.518131,66.00,5417.00,0.80,0.77,,,,,,-30.10,,4.57,,2.4600,-0.320,5.660,,,0.356,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-28,0,Hadden et al. 2014,Hadden et al. 2014,,8.356,8.000,7.942
Kepler-371,b,Transit,2014,2,34.76327800,0.200000,,,,0.169,0.046,-0.046,,,Kepler CCD Array,,,,,,,0.00035100,-0.00035100,13.865,292.326464,38.657588,,5666.00,0.94,0.99,,,,6.900,,,,4.39,,,-0.223,,,,0.345,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-371_b/,12.701,12.356,12.344
Kepler-377,c,Transit,2014,2,27.01497600,0.182000,,,,0.184,0.035,-0.035,,,Kepler CCD Array,,,,,,,0.00034700,-0.00034700,13.860,295.422002,38.735691,,5949.00,0.88,1.22,,,,,,,,4.30,,,-0.497,,,,0.327,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-377_c/,12.801,12.474,12.469
Kepler-380,b,Transit,2014,2,3.93082100,0.050000,,,,0.106,0.021,-0.021,,,Kepler CCD Array,,,,,,,0.00003800,-0.00003800,13.652,282.394616,48.759140,,6045.00,1.05,1.22,,,,,,,,4.29,,,-0.144,,,,0.264,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-380_b/,12.614,12.350,12.289
Kepler-382,b,Transit,2014,2,5.26215500,0.055000,,,,0.118,0.056,-0.056,,,Kepler CCD Array,,,,,,,0.00004700,-0.00004700,14.623,299.136166,45.869934,,5600.00,0.80,0.94,,,,,,,,4.40,,,-0.314,,,,0.450,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-382_b/,13.403,12.953,12.890
Kepler-384,b,Transit,2014,2,22.59705300,0.148000,,,,0.100,0.029,-0.029,,,Kepler CCD Array,,,,,,,0.00024300,-0.00024300,13.584,286.026112,44.782871,,5577.00,0.76,0.88,,,,,,,,4.47,,,-0.567,,,,0.337,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-384_b/,12.419,12.082,12.038
Kepler-386,c,Transit,2014,2,25.19345800,0.155000,,,,0.141,0.079,-0.079,,,Kepler CCD Array,,,,,,,0.00034200,-0.00034200,15.629,289.858871,48.693855,,5178.00,0.74,0.77,,,,20.100,,,,4.56,,,-0.225,,,,0.429,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-386_c/,14.183,13.754,13.605
Kepler-388,c,Transit,2014,2,13.29700400,0.093000,,,,0.077,0.010,-0.010,,,Kepler CCD Array,,,,,,,0.00018500,-0.00018500,14.993,284.828038,44.608730,,4498.00,0.59,0.59,,,,,,,,4.69,,,-0.329,,,,0.604,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-388_c/,13.261,12.657,12.544
Kepler-390,c,Transit,2014,2,13.06002200,0.101000,,,,0.070,0.007,-0.007,,,Kepler CCD Array,,,,,,,0.00025700,-0.00025700,13.942,291.628777,41.208603,,5166.00,0.67,0.78,,,,,,,,4.57,,,-0.539,,,,0.390,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-390_c/,12.584,12.194,12.075
Kepler-392,c,Transit,2014,2,10.42311800,0.093000,,,,0.098,0.021,-0.021,,,Kepler CCD Array,,,,,,,0.00008700,-0.00008700,13.455,288.660765,43.368084,,5938.00,1.13,1.13,,,,,,,,4.32,,,-0.297,,,,0.263,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-392_c/,12.414,12.151,12.121
Kepler-395,b,Transit,2014,2,7.05434600,0.061000,,,,0.092,0.007,-0.007,,,Kepler CCD Array,,,,,,,0.00007000,-0.00007000,15.987,293.511099,45.136598,360.00,4262.00,0.53,0.56,,,,18.400,,,,4.73,,,-0.163,,,,0.687,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-395_b/,13.818,13.131,12.948
Kepler-385,b,Transit,2014,2,10.04368600,0.097000,,,,0.244,0.123,-0.123,,,Kepler CCD Array,,,,,,,0.00012800,-0.00012800,15.212,294.338483,50.336544,,6326.00,1.09,1.13,,,,,,,,4.41,,,-0.034,,,,0.305,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-385_b/,14.156,13.851,13.819
Kepler-385,c,Transit,2014,2,15.16316100,0.127000,,,,0.271,0.139,-0.139,,,Kepler CCD Array,,,,,,,0.00026900,-0.00026900,15.212,294.338483,50.336544,,6326.00,1.09,1.13,,,,,,,,4.41,,,-0.034,,,,0.305,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-385_c/,14.156,13.851,13.819
Kepler-386,b,Transit,2014,2,12.31043000,0.096000,,,,0.124,0.073,-0.073,,,Kepler CCD Array,,,,,,,0.00021800,-0.00021800,15.629,289.858871,48.693855,,5178.00,0.74,0.77,,,,20.100,,,,4.56,,,-0.225,,,,0.429,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-386_b/,14.183,13.754,13.605
Kepler-387,b,Transit,2014,2,6.79163600,0.068000,,,,0.092,0.021,-0.021,,,Kepler CCD Array,,,,,,,0.00009400,-0.00009400,13.987,287.798184,45.656715,,5774.00,1.03,1.05,,,,,,,,4.35,,,-0.233,,,,0.301,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-387_b/,12.909,12.608,12.536
Kepler-387,c,Transit,2014,2,11.83754900,0.098000,,,,0.079,0.020,-0.020,,,Kepler CCD Array,,,,,,,0.00032900,-0.00032900,13.987,287.798184,45.656715,,5774.00,1.03,1.05,,,,,,,,4.35,,,-0.233,,,,0.301,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-387_c/,12.909,12.608,12.536
Kepler-388,b,Transit,2014,2,3.17331500,0.036000,,,,0.072,0.009,-0.009,,,Kepler CCD Array,,,,,,,0.00001800,-0.00001800,14.993,284.828038,44.608730,,4498.00,0.59,0.59,,,,,,,,4.69,,,-0.329,,,,0.604,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-388_b/,13.261,12.657,12.544
Kepler-389,b,Transit,2014,2,3.24410700,0.041000,,,,0.135,0.069,-0.069,,,Kepler CCD Array,,,,,,,0.00003000,-0.00003000,15.770,291.960005,44.900024,,5376.00,0.78,0.79,,,,,,,,4.57,,,-0.191,,,,0.514,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-389_b/,14.417,13.903,13.896
Kepler-389,c,Transit,2014,2,14.51143000,0.110000,,,,0.130,0.067,-0.067,,,Kepler CCD Array,,,,,,,0.00030500,-0.00030500,15.770,291.960005,44.900024,,5376.00,0.78,0.79,,,,,,,,4.57,,,-0.191,,,,0.514,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-389_c/,14.417,13.903,13.896
Kepler-390,b,Transit,2014,2,6.73808800,0.065000,,,,0.073,0.006,-0.006,,,Kepler CCD Array,,,,,,,0.00006700,-0.00006700,13.942,291.628777,41.208603,,5166.00,0.67,0.78,,,,,,,,4.57,,,-0.539,,,,0.390,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-390_b/,12.584,12.194,12.075
Kepler-391,b,Transit,2014,2,7.41675500,0.082000,,,,0.285,0.070,-0.070,,,Kepler CCD Array,,,,,,,0.00012900,-0.00012900,13.007,290.621815,51.057304,,4940.00,1.22,3.57,,,,,,,,3.46,,,0.020,,,,0.492,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-391_b/,11.564,11.072,10.970
Kepler-391,c,Transit,2014,2,20.48543500,0.161000,,,,0.316,0.077,-0.077,,,Kepler CCD Array,,,,,,,0.00039300,-0.00039300,13.007,290.621815,51.057304,,4940.00,1.22,3.57,,,,,,,,3.46,,,0.020,,,,0.492,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-391_c/,11.564,11.072,10.970
Kepler-392,b,Transit,2014,2,5.34185300,0.059000,,,,0.089,0.019,-0.019,,,Kepler CCD Array,,,,,,,0.00005500,-0.00005500,13.455,288.660765,43.368084,,5938.00,1.13,1.13,,,,,,,,4.32,,,-0.297,,,,0.263,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-392_b/,12.414,12.151,12.121
Kepler-393,b,Transit,2014,2,9.18241700,0.091000,,,,0.115,0.022,-0.022,,,Kepler CCD Array,,,,,,,0.00009600,-0.00009600,13.223,290.995257,45.192215,,6189.00,1.32,1.38,,,,,,,,4.23,,,-0.217,,,,0.238,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-393_b/,12.325,12.087,11.995
Kepler-393,c,Transit,2014,2,14.61361200,0.124000,,,,0.119,0.028,-0.028,,,Kepler CCD Array,,,,,,,0.00023100,-0.00023100,13.223,290.995257,45.192215,,6189.00,1.32,1.38,,,,,,,,4.23,,,-0.217,,,,0.238,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-393_c/,12.325,12.087,11.995
Kepler-394,b,Transit,2014,2,8.00501300,0.083000,,,,0.143,0.073,-0.073,,,Kepler CCD Array,,,,,,,0.00009000,-0.00009000,14.790,296.301953,50.672318,,6402.00,1.11,1.13,,,,,,,,4.41,,,-0.129,,,,0.288,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-394_b/,13.724,13.436,13.384
Kepler-394,c,Transit,2014,2,12.13068600,0.110000,,,,0.148,0.077,-0.077,,,Kepler CCD Array,,,,,,,0.00018000,-0.00018000,14.790,296.301953,50.672318,,6402.00,1.11,1.13,,,,,,,,4.41,,,-0.129,,,,0.288,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-394_c/,13.724,13.436,13.384
Kepler-395,c,Transit,2014,2,34.98926200,0.177000,,,,0.118,0.008,-0.008,,,Kepler CCD Array,,,,,,,0.00054300,-0.00054300,15.987,293.511099,45.136598,360.00,4262.00,0.53,0.56,,,,18.400,,,,4.73,,,-0.163,,,,0.687,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-395_c/,13.818,13.131,12.948
Kepler-396,b,Transit,2013,2,42.99400000,,,,0.23800,0.312,0.114,-0.058,,,Kepler CCD Array,,,0.03700,-0.01800,0.037,-0.018,,,11.921,296.132818,48.977402,,5384.00,0.85,1.06,,,,,,,,4.32,,,-0.129,,,,0.316,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Xie 2014,Xie 2014,http://exoplanet.eu/catalog/kepler-396_b/,10.672,10.356,10.285
Kepler-396,c,Transit,2013,2,88.50500000,,,,0.05600,0.473,0.174,-0.088,,,Kepler CCD Array,,,0.00900,-0.00400,0.009,-0.004,,,11.921,296.132818,48.977402,,5384.00,0.85,1.06,,,,,,,,4.32,,,-0.129,,,,0.316,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Xie 2014,Xie 2014,http://exoplanet.eu/catalog/kepler-396_c/,10.672,10.356,10.285
Kepler-397,c,Transit,2014,2,135.49852700,0.480000,,,,0.551,0.050,-0.050,,,Kepler CCD Array,,,,,,,0.00066800,-0.00066800,15.996,295.894109,42.380451,,5307.00,,0.77,,,,,,,,4.57,,,-0.035,,,,0.464,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-397_c/,14.587,14.123,13.900
Kepler-398,b,Transit,2014,3,4.08142300,0.044000,,,,0.083,0.009,-0.009,,,Kepler CCD Array,,,,,,,0.00001100,-0.00001100,13.256,291.468662,40.343853,,4493.00,,0.61,,,,,,,,4.69,,,-0.046,,,,0.582,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-398_b/,11.514,10.932,10.794
Kepler-398,c,Transit,2014,3,11.41941200,0.087000,,,,0.090,0.010,-0.010,,,Kepler CCD Array,,,,,,,0.00004700,-0.00004700,13.256,291.468662,40.343853,,4493.00,,0.61,,,,,,,,4.69,,,-0.046,,,,0.582,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-398_c/,11.514,10.932,10.794
Kepler-399,c,Transit,2014,3,26.67569000,0.155000,,,,0.128,0.069,-0.069,,,Kepler CCD Array,,,,,,,0.00017100,-0.00017100,14.467,299.501738,40.670806,,5502.00,,0.68,,,,6.400,,,,4.62,,,-0.827,,,,0.396,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-399_c/,13.175,12.779,12.698
Kepler-399,d,Transit,2014,3,58.03461600,0.261000,,,,0.169,0.090,-0.090,,,Kepler CCD Array,,,,,,,0.00036300,-0.00036300,14.467,299.501738,40.670806,,5502.00,,0.68,,,,6.400,,,,4.62,,,-0.827,,,,0.396,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-399_d/,13.175,12.779,12.698
Kepler-400,b,Transit,2014,2,9.02438900,0.087000,,,,0.147,0.027,-0.027,,,Kepler CCD Array,,,,,,,0.00003400,-0.00003400,13.642,290.944481,40.480035,,5886.00,,1.15,,,,8.900,,,,4.35,,,0.009,,,,0.277,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-400_b/,12.566,12.289,12.296
Kepler-400,c,Transit,2014,2,17.34082400,0.134000,,,,0.133,0.025,-0.025,,,Kepler CCD Array,,,,,,,0.00010000,-0.00010000,13.642,290.944481,40.480035,,5886.00,,1.15,,,,8.900,,,,4.35,,,0.009,,,,0.277,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-400_c/,12.566,12.289,12.296
Kepler-1557,b,Transit,2016,1,3.74032496,,,,,0.136,0.045,-0.019,,,Kepler CCD Array,,,,,,,0.00002165,-0.00002165,15.331,293.881413,46.838879,1532.00,6099.00,1.11,1.17,,,,,,,,4.34,,,0.020,3.310,,,0.283,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1557_b/,14.194,13.911,13.800
Kepler-1559,b,Transit,2016,1,0.97191543,,,,,0.064,0.006,-0.004,,,Kepler CCD Array,,,,,,,0.00000379,-0.00000379,14.500,292.286580,42.072456,580.00,5316.00,0.86,0.82,,,,,,,,4.55,,,-0.040,4.270,,,0.424,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1559_b/,13.155,12.731,12.634
Kepler-1560,b,Transit,2016,1,3.03195744,,,,,0.079,0.016,-0.008,,,Kepler CCD Array,,,,,,,0.00001306,-0.00001306,13.421,292.784608,43.215984,529.00,5815.00,1.02,1.02,,,,,,,,4.43,,,0.040,4.170,,,0.335,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1560_b/,12.247,11.912,11.868
Kepler-1561,b,Transit,2016,1,1.00520701,,,,,0.097,0.023,-0.016,,,Kepler CCD Array,,,,,,,0.00000510,-0.00000510,14.658,296.923604,43.566467,993.00,5957.00,1.07,1.11,,,,,,,,4.38,,,0.040,3.390,,,0.337,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1561_b/,13.453,13.116,13.053
Kepler-1563,b,Transit,2016,1,3.43276598,,,,,0.067,0.011,-0.007,,,Kepler CCD Array,,,,,,,0.00002976,-0.00002976,13.583,288.573588,51.472755,547.00,5765.00,1.00,0.99,,,,,,,,4.45,,,0.020,4.070,,,0.331,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1563_b/,12.410,12.079,12.013
Kepler-1564,b,Transit,2016,1,18.05403810,,,,,0.131,0.017,-0.012,,,Kepler CCD Array,,,,,,,0.00019190,-0.00019190,15.004,290.586124,46.642689,872.00,5528.00,0.93,0.90,,,,,,,,4.50,,,0.030,4.570,,,0.350,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1564_b/,13.711,13.361,13.283
Kepler-1565,b,Transit,2016,1,1.53818844,,,,,0.106,0.007,-0.011,,,Kepler CCD Array,,,,,,,0.00000686,-0.00000686,15.329,297.952967,40.806808,657.00,4940.00,0.76,0.73,,,,,,,,4.60,,,-0.160,5.620,,,0.599,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1565_b/,13.917,13.318,13.259
Kepler-1566,b,Transit,2016,1,0.53991524,,,,,0.070,0.007,-0.004,,,Kepler CCD Array,,,,,,,0.00000135,-0.00000135,14.311,283.587614,40.574927,511.00,5254.00,0.84,0.81,,,,13.600,,,,4.56,,,-0.070,5.010,,,0.468,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1566_b/,12.946,12.478,12.435
Kepler-1568,b,Transit,2016,1,20.92539200,,,,,0.116,0.019,-0.013,,,Kepler CCD Array,,,,,,,0.00025210,-0.00025210,13.966,289.182664,47.873383,883.00,5956.00,1.09,1.19,,,,,,,,4.32,,,0.090,4.570,,,0.290,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1568_b/,12.929,12.639,12.618
Kepler-1569,b,Transit,2016,1,5.79180156,,,,,0.150,0.065,-0.028,,,Kepler CCD Array,,,,,,,0.00003622,-0.00003622,13.960,292.204706,37.221220,1050.00,6319.00,1.25,1.40,,,,5.600,,,,4.24,,,0.060,2.450,,,0.284,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1569_b/,12.888,12.604,12.590
Kepler-1570,b,Transit,2016,1,26.54895500,,,,,0.095,0.017,-0.009,,,Kepler CCD Array,,,,,,,0.00030470,-0.00030470,13.961,299.861833,45.827354,463.00,5550.00,0.92,0.89,,,,,,,,4.50,,,-0.040,4.170,,,0.443,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1570_b/,12.489,12.046,11.997
Kepler-1571,b,Transit,2016,1,3.38555488,,,,,0.136,0.061,-0.030,,,Kepler CCD Array,,,,,,,0.00001595,-0.00001595,13.767,300.935406,45.596546,802.00,6297.00,1.23,1.39,,,,,,,,4.24,,,0.040,2.340,,,0.326,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1571_b/,12.477,12.151,12.044
Kepler-1573,b,Transit,2016,1,2.61575540,,,,,0.107,0.021,-0.010,,,Kepler CCD Array,,,,,,,0.00001498,-0.00001498,15.180,292.988348,49.484970,1180.00,5808.00,1.01,1.00,,,,,,,,4.44,,,0.020,4.070,,,0.341,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1573_b/,14.021,13.680,13.677
Kepler-1574,b,Transit,2016,1,6.94243340,,,,,0.115,0.025,-0.013,,,Kepler CCD Array,,,,,,,0.00006006,-0.00006006,15.158,292.158664,49.637760,1275.00,5892.00,1.06,1.08,,,,,,,,4.40,,,0.080,3.800,,,0.300,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1574_b/,13.972,13.672,13.679
Kepler-1575,b,Transit,2016,1,2.55314213,,,,,0.117,0.018,-0.012,,,Kepler CCD Array,,,,,,,0.00001304,-0.00001304,15.424,293.743250,45.761597,1170.00,5667.00,0.95,0.92,,,,,,,,4.49,,,-0.070,4.170,,,0.397,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1575_b/,14.268,13.871,13.828
Kepler-1577,b,Transit,2016,1,6.30560247,,,,,0.101,0.004,-0.010,,,Kepler CCD Array,,,,,,,0.00003666,-0.00003666,15.056,292.955275,47.573105,543.00,4862.00,0.78,0.74,,,,,,,,4.60,,,0.000,4.270,,,0.555,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1577_b/,13.491,12.936,12.862
Kepler-1578,b,Transit,2016,1,1.45088691,,,,,0.093,0.010,-0.010,,,Kepler CCD Array,,,,,,,0.00000695,-0.00000695,15.369,288.302000,47.775555,1016.00,5545.00,0.90,0.86,,,,,,,,4.53,,,-0.130,4.270,,,0.373,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1578_b/,14.157,13.784,13.655
Kepler-1579,b,Transit,2016,1,0.84990789,,,,,0.075,0.005,-0.004,,,Kepler CCD Array,,,,,,,0.00000293,-0.00000293,15.220,293.288009,43.514988,466.00,4584.00,0.75,0.70,,,,,,,,4.63,,,0.110,2.240,,,0.584,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1579_b/,13.439,12.855,12.744
Kepler-1580,b,Transit,2016,1,56.64492790,,,,,0.188,0.027,-0.028,,,Kepler CCD Array,,,,,,,0.00085250,-0.00085250,12.561,285.968722,41.363559,872.00,6228.00,1.47,2.15,,,,3.500,,,,3.94,,,0.120,2.750,,,0.286,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1580_b/,11.584,11.298,11.254
Kepler-1582,b,Transit,2016,1,4.83817712,,,,,0.133,0.015,-0.012,,,Kepler CCD Array,,,,,,,0.00008840,-0.00008840,17.058,289.376650,41.158613,112.00,3208.00,0.28,0.30,,,,119.400,,,,4.93,,,0.480,7.760,,,0.591,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1582_b/,13.285,12.694,12.435
Kepler-1583,b,Transit,2016,1,9.32807355,,,,,0.054,0.008,-0.004,,,Kepler CCD Array,,,,,,,0.00008851,-0.00008851,12.897,286.386934,47.016628,357.00,5645.00,0.94,0.91,,,,,,,,4.49,,,-0.070,4.270,,,0.364,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1583_b/,11.693,11.329,11.279
Kepler-1584,b,Transit,2016,1,13.39970990,,,,,0.144,0.036,-0.019,,,Kepler CCD Array,,,,,,,0.00015700,-0.00015700,14.924,287.762683,43.274429,1325.00,6069.00,1.10,1.13,,,,,,,,4.37,,,0.000,3.310,,,0.279,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1584_b/,13.921,13.642,13.524
Kepler-1585,b,Transit,2016,1,3.58274630,,,,,0.160,0.022,-0.014,,,Kepler CCD Array,,,,,,,0.00001739,-0.00001739,15.965,296.159005,44.563114,1269.00,5538.00,0.94,0.91,,,,,,,,4.50,,,0.080,4.370,,,0.410,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-1585_b/,14.566,14.156,14.125
